Player Health, Player Score, Companion Health, Companion Score, Companion Distance, Enemy Count
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497405, 40, 0, 40, 0, 111.2705, 10, False
1454497538, 40, 0, 40, 0, 44.72976, 10, False
1454497538, 40, 0, 40, 0, 48.5511, 10, False
1454497538, 40, 0, 40, 0, 53.43712, 10, False
1454497538, 40, 0, 40, 0, 58.34001, 10, False
1454497538, 40, 0, 40, 0, 63.0171, 10, False
1454497538, 40, 0, 40, 0, 67.0215, 10, False
1454497538, 40, 0, 40, 0, 69.99737, 10, False
1454497538, 40, 0, 40, 0, 72.00235, 10, False
1454497538, 40, 0, 40, 0, 73.31545, 10, False
1454497538, 40, 0, 40, 0, 72.81212, 10, False
1454497538, 40, 0, 40, 0, 71.0143, 10, False
1454497538, 40, 0, 40, 0, 69.8259, 10, False
1454497538, 40, 0, 40, 0, 70.68571, 10, False
1454497538, 40, 0, 40, 0, 73.26191, 10, False
1454497538, 40, 0, 40, 0, 77.09991, 10, False
1454497538, 40, 0, 40, 0, 81.27609, 10, False
1454497538, 40, 0, 40, 0, 86.87281, 10, False
1454497538, 40, 0, 40, 0, 92.76633, 10, False
1454497538, 40, 0, 40, 0, 89.17487, 10, False
1454497538, 40, 0, 40, 0, 83.09647, 10, False
1454497538, 40, 0, 40, 0, 76.92039, 10, False
1454497538, 40, 0, 40, 0, 69.10836, 10, False
1454497538, 40, 0, 40, 0, 62.76152, 10, False
1454497538, 40, 0, 40, 0, 57.7845, 10, False
1454497538, 40, 0, 40, 0, 55.25621, 10, False
1454497538, 40, 0, 40, 0, 54.79312, 10, False
1454497538, 40, 0, 40, 0, 56.70425, 10, False
1454497538, 40, 0, 40, 0, 60.38161, 10, False
1454497538, 40, 0, 40, 0, 60.49269, 10, False
1454497538, 40, 0, 40, 0, 54.79673, 10, False
1454497538, 40, 0, 40, 0, 44.72976, 10, False
1454497538, 40, 0, 40, 0, 48.5511, 10, False
1454497538, 40, 0, 40, 0, 53.43712, 10, False
1454497538, 40, 0, 40, 0, 58.34001, 10, False
1454497538, 40, 0, 40, 0, 63.0171, 10, False
1454497538, 40, 0, 40, 0, 67.0215, 10, False
1454497538, 40, 0, 40, 0, 69.99737, 10, False
1454497538, 40, 0, 40, 0, 72.00235, 10, False
1454497538, 40, 0, 40, 0, 73.31545, 10, False
1454497538, 40, 0, 40, 0, 72.81212, 10, False
1454497538, 40, 0, 40, 0, 71.0143, 10, False
1454497538, 40, 0, 40, 0, 69.8259, 10, False
1454497538, 40, 0, 40, 0, 70.68571, 10, False
1454497538, 40, 0, 40, 0, 73.26191, 10, False
1454497538, 40, 0, 40, 0, 77.09991, 10, False
1454497538, 40, 0, 40, 0, 81.27609, 10, False
1454497538, 40, 0, 40, 0, 86.87281, 10, False
1454497538, 40, 0, 40, 0, 92.76633, 10, False
1454497538, 40, 0, 40, 0, 89.17487, 10, False
1454497538, 40, 0, 40, 0, 83.09647, 10, False
1454497538, 40, 0, 40, 0, 76.92039, 10, False
1454497538, 40, 0, 40, 0, 69.10836, 10, False
1454497538, 40, 0, 40, 0, 62.76152, 10, False
1454497538, 40, 0, 40, 0, 57.7845, 10, False
1454497538, 40, 0, 40, 0, 55.25621, 10, False
1454497538, 40, 0, 40, 0, 54.79312, 10, False
1454497538, 40, 0, 40, 0, 56.70425, 10, False
1454497538, 40, 0, 40, 0, 60.38161, 10, False
1454497538, 40, 0, 40, 0, 60.49269, 10, False
1454497538, 40, 0, 40, 0, 54.79673, 10, False
1454497538, 40, 0, 40, 0, 49.2785, 10, False
1454497538, 40, 0, 40, 0, 45.1331, 10, False
1454497538, 40, 0, 40, 0, 41.01696, 10, False
1454497538, 40, 0, 40, 0, 35.90779, 10, False
1454497538, 40, 0, 38, 0, 32.56031, 10, True
1454497538, 40, 0, 3, 0, 32.68211, 10, True
1454497538, 40, 0, 3, 1, 36.38854, 10, False
1454497538, 40, 0, 3, 1, 41.34563, 10, False
1454497538, 40, 0, 3, 1, 46.47928, 10, False
1454497538, 40, 0, 3, 1, 51.60342, 10, False
1454497538, 40, 0, 3, 1, 56.73927, 10, False
1454497538, 40, 0, 3, 1, 61.55556, 10, False
1454497538, 40, 0, 3, 1, 62.71248, 10, False
1454497538, 40, 0, 3, 1, 58.79257, 10, False
1454497538, 40, 0, 3, 1, 53.43174, 10, False
1454497538, 40, 0, 3, 1, 49.02934, 10, False
1454497538, 40, 0, 3, 1, 47.5706, 10, False
1454497538, 40, 0, 3, 1, 49.16217, 10, False
1454497538, 40, 0, 3, 1, 52.92717, 10, False
1454497538, 40, 0, 3, 1, 58.20209, 10, False
1454497538, 40, 0, 3, 1, 63.6412, 10, False
1454497538, 40, 0, 3, 1, 69.86192, 10, False
1454497538, 40, 0, 3, 1, 74.44966, 10, False
1454497538, 40, 0, 3, 1, 81.78436, 10, False
1454497538, 40, 0, 3, 1, 86.86636, 10, False
1454497538, 40, 0, 3, 1, 92.76247, 10, False
1454497538, 40, 0, 3, 1, 98.42471, 10, False
1454497538, 40, 0, 3, 1, 103.6661, 10, False
1454497538, 40, 0, 3, 1, 103.8115, 10, False
1454497538, 40, 0, 3, 1, 99.9164, 10, False
1454497647, 40, 0, 40, 0, 134.0847, 10, False
1454497647, 40, 0, 40, 0, 135.4247, 10, False
1454497647, 40, 0, 40, 0, 137.4439, 10, False
1454497647, 40, 0, 40, 0, 140.6823, 10, False
1454497647, 40, 0, 40, 0, 144.5076, 10, False
1454497647, 40, 0, 40, 0, 148.93, 10, False
1454497647, 40, 0, 40, 0, 153.7359, 10, False
1454497647, 40, 0, 40, 0, 158.8484, 10, False
1454497647, 40, 0, 40, 0, 163.6415, 10, False
1454497647, 40, 0, 40, 0, 167.6949, 10, False
1454497647, 40, 0, 40, 0, 171.246, 10, False
1454497647, 40, 0, 40, 0, 175.0708, 10, False
1454497647, 40, 0, 40, 0, 179.5776, 10, False
1454497647, 40, 0, 40, 0, 184.967, 10, False
1454497647, 40, 0, 40, 0, 190.5298, 10, False
1454497647, 40, 0, 40, 0, 195.0887, 10, False
1454497647, 40, 0, 40, 0, 200.2355, 10, False
1454497647, 40, 0, 40, 0, 206.2571, 10, False
1454497647, 40, 0, 40, 0, 212.4088, 10, False
1454497647, 40, 0, 40, 0, 215.667, 10, False
1454497647, 40, 0, 40, 0, 211.2321, 10, False
1454497647, 40, 0, 40, 0, 207.0058, 10, False
1454497647, 40, 0, 40, 0, 204.1012, 10, False
1454497647, 40, 0, 40, 1, 199.1643, 10, False
1454497647, 40, 0, 40, 1, 193.4007, 10, False
1454497647, 40, 0, 40, 1, 189.274, 10, False
1454497647, 40, 0, 40, 1, 184.7428, 10, False
1454497647, 40, 0, 40, 1, 179.9559, 10, False
1454497647, 40, 0, 40, 1, 176.0063, 10, False
1454497647, 40, 0, 40, 1, 173.3092, 10, False
1454497647, 40, 0, 40, 0, 134.0847, 10, False
1454497647, 40, 0, 40, 0, 135.4247, 10, False
1454497647, 40, 0, 40, 0, 137.4439, 10, False
1454497647, 40, 0, 40, 0, 140.6823, 10, False
1454497647, 40, 0, 40, 0, 144.5076, 10, False
1454497647, 40, 0, 40, 0, 148.93, 10, False
1454497647, 40, 0, 40, 0, 153.7359, 10, False
1454497647, 40, 0, 40, 0, 158.8484, 10, False
1454497647, 40, 0, 40, 0, 163.6415, 10, False
1454497647, 40, 0, 40, 0, 167.6949, 10, False
1454497647, 40, 0, 40, 0, 171.246, 10, False
1454497647, 40, 0, 40, 0, 175.0708, 10, False
1454497647, 40, 0, 40, 0, 179.5776, 10, False
1454497647, 40, 0, 40, 0, 184.967, 10, False
1454497647, 40, 0, 40, 0, 190.5298, 10, False
1454497647, 40, 0, 40, 0, 195.0887, 10, False
1454497647, 40, 0, 40, 0, 200.2355, 10, False
1454497647, 40, 0, 40, 0, 206.2571, 10, False
1454497647, 40, 0, 40, 0, 212.4088, 10, False
1454497647, 40, 0, 40, 0, 215.667, 10, False
1454497647, 40, 0, 40, 0, 211.2321, 10, False
1454497647, 40, 0, 40, 0, 207.0058, 10, False
1454497647, 40, 0, 40, 0, 204.1012, 10, False
1454497647, 40, 0, 40, 1, 199.1643, 10, False
1454497647, 40, 0, 40, 1, 193.4007, 10, False
1454497647, 40, 0, 40, 1, 189.274, 10, False
1454497647, 40, 0, 40, 1, 184.7428, 10, False
1454497647, 40, 0, 40, 1, 179.9559, 10, False
1454497647, 40, 0, 40, 1, 176.0063, 10, False
1454497647, 40, 0, 40, 1, 173.3092, 10, False
1454497647, 40, 0, 40, 1, 169.3488, 10, False
1454497647, 40, 0, 40, 1, 164.5078, 10, False
1454497647, 40, 0, 40, 1, 160.0753, 10, False
1454497647, 40, 0, 40, 1, 156.1981, 10, False
1454497647, 40, 0, 40, 1, 152.8279, 10, False
1454497647, 40, 0, 40, 1, 148.7191, 10, False
1454497647, 40, 0, 40, 1, 143.7625, 10, False
1454497647, 40, 0, 40, 1, 139.2514, 10, False
1454497647, 40, 0, 40, 1, 135.0819, 10, False
1454497647, 40, 0, 40, 1, 131.2991, 10, False
1454497647, 40, 0, 40, 1, 128.0338, 10, False
1454497647, 40, 0, 40, 1, 123.7007, 10, False
1454497647, 40, 0, 40, 1, 118.5921, 10, False
1454497647, 40, 0, 40, 1, 113.3066, 10, False
1454497647, 40, 0, 40, 1, 108.8836, 10, False
1454497647, 40, 0, 40, 1, 103.5669, 10, False
1454497647, 40, 0, 40, 1, 98.69788, 10, False
1454497647, 40, 0, 40, 1, 94.13969, 10, False
1454497647, 40, 0, 40, 1, 89.47972, 10, False
1454497647, 40, 0, 40, 1, 85.76655, 10, False
1454497647, 40, 0, 40, 1, 81.6129, 10, False
1454497647, 40, 0, 40, 1, 77.15488, 10, False
1454497647, 40, 0, 40, 1, 72.49429, 10, False
1454497647, 40, 0, 40, 1, 67.60384, 10, False
1454497647, 40, 0, 40, 1, 62.51074, 10, False
1454497647, 40, 0, 40, 1, 57.1891, 10, False
1454497647, 40, 0, 40, 1, 52.10801, 10, False
1454497647, 40, 0, 40, 1, 47.34851, 10, False
1454497647, 40, 0, 40, 1, 42.31417, 10, False
1454497647, 40, 0, 40, 1, 38.39714, 10, False
1454498009, 40, 0, 40, 0, 117.3365, 10, False
1454498009, 40, 0, 40, 0, 118.1404, 10, False
1454498009, 40, 0, 40, 0, 119.0575, 10, False
1454498009, 40, 0, 40, 0, 119.2894, 10, False
1454498009, 40, 0, 40, 0, 118.0908, 10, False
1454498009, 40, 0, 40, 0, 115.2717, 10, False
1454498009, 40, 0, 40, 0, 111.7294, 10, False
1454498009, 40, 0, 40, 0, 108.5256, 10, False
1454498009, 40, 0, 40, 0, 106.2204, 10, False
1454498009, 40, 0, 40, 0, 104.6505, 10, False
1454498009, 40, 0, 40, 0, 103.0654, 10, False
1454498009, 40, 0, 40, 0, 101.2915, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 117.3365, 10, False
1454498009, 40, 0, 40, 0, 118.1404, 10, False
1454498009, 40, 0, 40, 0, 119.0575, 10, False
1454498009, 40, 0, 40, 0, 119.2894, 10, False
1454498009, 40, 0, 40, 0, 118.0908, 10, False
1454498009, 40, 0, 40, 0, 115.2717, 10, False
1454498009, 40, 0, 40, 0, 111.7294, 10, False
1454498009, 40, 0, 40, 0, 108.5256, 10, False
1454498009, 40, 0, 40, 0, 106.2204, 10, False
1454498009, 40, 0, 40, 0, 104.6505, 10, False
1454498009, 40, 0, 40, 0, 103.0654, 10, False
1454498009, 40, 0, 40, 0, 101.2915, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454498009, 40, 0, 40, 0, 100.5899, 10, False
1454499149, 40, 0, 40, 0, 91.21706, 10, False
1454499149, 40, 0, 40, 0, 90.63179, 10, False
1454499149, 40, 0, 40, 0, 89.34926, 10, False
1454499149, 40, 0, 40, 0, 86.52861, 10, False
1454499149, 40, 0, 40, 0, 82.16926, 10, False
1454499149, 40, 0, 40, 0, 77.05862, 10, False
1454499149, 40, 0, 40, 0, 71.82427, 10, False
1454499149, 40, 0, 40, 0, 66.8017, 10, False
1454499149, 40, 0, 40, 0, 61.35318, 10, False
1454499149, 40, 0, 40, 0, 56.20738, 10, False
1454499149, 40, 0, 40, 0, 51.89075, 10, False
1454499149, 40, 0, 40, 0, 48.67397, 10, False
1454499149, 40, 0, 40, 0, 45.79616, 10, False
1454499149, 40, 0, 40, 0, 44.02921, 10, False
1454499149, 40, 0, 40, 0, 43.35293, 10, False
1454499149, 40, 0, 40, 0, 42.6636, 10, False
1454499149, 40, 0, 40, 0, 42.94099, 10, False
1454499149, 40, 0, 40, 0, 45.27229, 10, False
1454499149, 40, 0, 40, 0, 48.03768, 10, False
1454499149, 40, 0, 40, 0, 52.28986, 10, False
1454499149, 40, 0, 40, 0, 57.44044, 10, False
1454499149, 40, 0, 40, 0, 63.46106, 10, False
1454499149, 40, 0, 40, 0, 68.66263, 10, False
1454499149, 40, 0, 40, 0, 73.77483, 10, False
1454499149, 40, 0, 40, 0, 78.9062, 10, False
1454499149, 40, 0, 40, 0, 84.07623, 10, False
1454499149, 40, 0, 40, 0, 90.31065, 10, False
1454499149, 40, 0, 40, 0, 95.2196, 10, False
1454499149, 40, 0, 40, 0, 99.10228, 10, False
1454499149, 40, 0, 40, 0, 102.3783, 10, False
1454499543, 40, 0, 40, 0, 100.9928, 10, False
1454499543, 40, 0, 40, 0, 104.7508, 10, False
1454499543, 40, 0, 40, 0, 109.8755, 10, False
1454499543, 40, 0, 40, 0, 115.1623, 10, False
1454499543, 40, 0, 40, 0, 120.7618, 10, False
1454499543, 40, 0, 40, 0, 125.2573, 10, False
1454499543, 40, 0, 40, 0, 129.2522, 10, False
1454499543, 40, 0, 40, 0, 132.3295, 10, False
1454499543, 40, 0, 40, 0, 135.3308, 10, False
1454499543, 40, 0, 40, 0, 138.6422, 10, False
1454499543, 40, 0, 40, 0, 142.5093, 10, False
1454499543, 40, 0, 40, 0, 148.7132, 10, False
1454499543, 40, 0, 40, 0, 154.4764, 10, False
1454499543, 40, 0, 40, 0, 160.5201, 10, False
1454499543, 40, 0, 40, 0, 165.9139, 10, False
1454499543, 40, 0, 40, 0, 170.096, 10, False
1454499543, 40, 0, 40, 0, 172.8783, 10, False
1454499543, 40, 0, 40, 0, 174.3957, 10, False
1454499543, 40, 0, 40, 0, 174.712, 10, False
1454499543, 40, 0, 40, 0, 174.9461, 10, False
1454499543, 40, 0, 40, 0, 176.2493, 10, False
1454499543, 40, 0, 40, 0, 180.1702, 10, False
1454499543, 40, 0, 40, 0, 182.9068, 10, False
1454499543, 40, 0, 40, 0, 180.2015, 10, False
1454499543, 40, 0, 40, 0, 175.8058, 10, False
1454499543, 40, 0, 40, 0, 170.83, 10, False
1454499543, 40, 0, 40, 1, 165.7577, 10, False
1454499543, 40, 0, 40, 1, 160.3799, 10, False
1454499543, 40, 0, 40, 1, 154.6227, 10, False
1454499543, 40, 0, 40, 1, 150.0297, 10, False
1454499644, 40, 0, 40, 0, 10.71206, 10, False
1454499644, 40, 0, 40, 0, 8.018676, 10, False
1454499644, 40, 0, 40, 0, 6.124752, 10, False
1454499644, 40, 0, 40, 0, 6.905564, 10, False
1454499644, 40, 0, 40, 0, 9.702263, 10, False
1454499644, 40, 0, 40, 0, 13.93593, 10, False
1454499644, 40, 0, 40, 0, 18.36369, 10, False
1454499644, 40, 0, 40, 0, 22.25556, 10, False
1454499644, 40, 0, 40, 0, 25.20939, 10, False
1454499644, 40, 0, 40, 0, 26.96635, 10, False
1454499644, 40, 0, 40, 0, 28.60532, 10, False
1454499644, 40, 0, 40, 0, 29.57241, 10, False
1454499644, 40, 0, 40, 0, 29.60825, 10, False
1454499644, 40, 0, 40, 0, 29.60825, 10, False
1454499644, 40, 0, 40, 1, 29.60825, 10, False
1454499644, 40, 0, 40, 1, 29.94463, 10, False
1454499644, 40, 0, 40, 1, 27.83953, 10, False
1454499644, 40, 0, 40, 1, 23.16798, 10, False
1454499644, 40, 0, 40, 1, 17.28588, 10, False
1454499644, 40, 0, 40, 1, 11.87089, 10, False
1454499644, 40, 0, 40, 2, 6.621794, 10, False
1454499644, 40, 0, 40, 2, 4.345505, 10, False
1454499644, 40, 0, 40, 2, 3.792893, 10, False
1454499644, 40, 0, 40, 2, 4.675001, 10, False
1454499644, 40, 0, 40, 2, 8.249854, 10, False
1454499644, 40, 0, 40, 2, 13.57718, 10, False
1454499644, 40, 0, 40, 2, 19.22357, 10, False
1454499644, 40, 0, 40, 2, 24.6292, 10, False
1454499644, 40, 0, 40, 2, 30.21832, 10, False
1454499644, 40, 0, 40, 2, 35.17876, 10, False
1454500106, 40, 0, 40, 0, 66.43367, 10, False
1454500106, 40, 0, 40, 0, 67.63255, 10, False
1454500106, 40, 0, 40, 0, 69.29424, 10, False
1454500106, 40, 0, 40, 0, 71.77374, 10, False
1454500106, 40, 0, 40, 0, 74.18537, 10, False
1454500106, 40, 0, 40, 0, 77.65723, 10, False
1454500106, 40, 0, 40, 0, 82.28631, 10, False
1454500106, 40, 0, 40, 0, 86.29678, 10, False
1454500106, 40, 0, 40, 0, 88.62891, 10, False
1454500106, 40, 0, 40, 0, 91.80445, 10, False
1454500106, 40, 0, 40, 0, 94.52377, 10, False
1454500106, 40, 0, 40, 0, 96.67261, 10, False
1454500106, 40, 0, 40, 0, 97.5889, 10, False
1454500106, 40, 0, 40, 0, 97.88314, 10, False
1454500106, 40, 0, 40, 0, 98.45889, 10, False
1454500106, 40, 0, 40, 0, 99.58138, 10, False
1454500106, 40, 0, 40, 0, 100.6728, 10, False
1454500106, 40, 0, 40, 0, 101.476, 10, False
1454500106, 40, 0, 40, 0, 101.8469, 10, False
1454500106, 40, 0, 40, 0, 102.3992, 10, False
1454500106, 40, 0, 40, 0, 105.5622, 10, False
1454500106, 40, 0, 40, 0, 110.5915, 10, False
1454500106, 40, 0, 40, 0, 115.6863, 10, False
1454500106, 40, 0, 40, 0, 120.9257, 10, False
1454500106, 40, 0, 40, 0, 125.7007, 10, False
1454500106, 40, 0, 40, 0, 130.2407, 10, False
1454500106, 40, 0, 40, 0, 133.7016, 10, False
1454500106, 40, 0, 40, 0, 135.9457, 10, False
1454500106, 40, 0, 40, 0, 137.6504, 10, False
1454500106, 40, 0, 40, 0, 139.1966, 10, False
1454500106, 40, 0, 40, 0, 66.43367, 10, False
1454500106, 40, 0, 40, 0, 67.63255, 10, False
1454500106, 40, 0, 40, 0, 69.29424, 10, False
1454500106, 40, 0, 40, 0, 71.77374, 10, False
1454500106, 40, 0, 40, 0, 74.18537, 10, False
1454500106, 40, 0, 40, 0, 77.65723, 10, False
1454500106, 40, 0, 40, 0, 82.28631, 10, False
1454500106, 40, 0, 40, 0, 86.29678, 10, False
1454500106, 40, 0, 40, 0, 88.62891, 10, False
1454500106, 40, 0, 40, 0, 91.80445, 10, False
1454500106, 40, 0, 40, 0, 94.52377, 10, False
1454500106, 40, 0, 40, 0, 96.67261, 10, False
1454500106, 40, 0, 40, 0, 97.5889, 10, False
1454500106, 40, 0, 40, 0, 97.88314, 10, False
1454500106, 40, 0, 40, 0, 98.45889, 10, False
1454500106, 40, 0, 40, 0, 99.58138, 10, False
1454500106, 40, 0, 40, 0, 100.6728, 10, False
1454500106, 40, 0, 40, 0, 101.476, 10, False
1454500106, 40, 0, 40, 0, 101.8469, 10, False
1454500106, 40, 0, 40, 0, 102.3992, 10, False
1454500106, 40, 0, 40, 0, 105.5622, 10, False
1454500106, 40, 0, 40, 0, 110.5915, 10, False
1454500106, 40, 0, 40, 0, 115.6863, 10, False
1454500106, 40, 0, 40, 0, 120.9257, 10, False
1454500106, 40, 0, 40, 0, 125.7007, 10, False
1454500106, 40, 0, 40, 0, 130.2407, 10, False
1454500106, 40, 0, 40, 0, 133.7016, 10, False
1454500106, 40, 0, 40, 0, 135.9457, 10, False
1454500106, 40, 0, 40, 0, 137.6504, 10, False
1454500106, 40, 0, 40, 0, 139.1966, 10, False
1454500106, 40, 0, 40, 0, 141.0354, 10, False
1454500106, 40, 0, 40, 0, 144.997, 10, False
1454500106, 40, 0, 40, 0, 147.8721, 10, False
1454500106, 40, 0, 40, 0, 143.0499, 10, False
1454500106, 40, 0, 40, 0, 137.7322, 10, False
1454500106, 40, 0, 40, 0, 134.0973, 10, False
1454500106, 40, 0, 40, 0, 130.6393, 10, False
1454500106, 40, 0, 40, 0, 126.5539, 10, False
1454500106, 40, 0, 40, 0, 123.8815, 10, False
1454500106, 40, 0, 40, 0, 120.5907, 10, False
1454500106, 40, 0, 40, 0, 116.4027, 10, False
1454500106, 40, 0, 40, 0, 113.2522, 10, False
1454500106, 40, 0, 40, 0, 111.1924, 10, False
1454500106, 40, 0, 40, 0, 109.8608, 10, False
1454500106, 40, 0, 40, 0, 109.608, 10, False
1454500106, 40, 0, 40, 0, 110.8175, 10, False
1454500106, 40, 0, 40, 0, 111.0218, 10, False
1454500106, 40, 0, 40, 0, 111.1393, 10, False
1454500106, 40, 0, 40, 0, 112.195, 10, False
1454500106, 40, 0, 40, 0, 112.5664, 10, False
1454500106, 40, 0, 40, 0, 112.4484, 10, False
1454500106, 40, 0, 40, 1, 109.9632, 10, False
1454500106, 40, 0, 40, 1, 111.0039, 10, False
1454500106, 40, 0, 40, 1, 111.0876, 10, False
1454500106, 40, 0, 40, 1, 110.5098, 10, False
1454500106, 40, 0, 40, 1, 108.3769, 10, False
1454500106, 40, 0, 40, 1, 110.1152, 10, False
1454500106, 40, 0, 40, 1, 110.1237, 10, False
1454500106, 40, 0, 40, 1, 110.0045, 10, False
1454500106, 40, 0, 40, 1, 110.1822, 10, False
1454500565, 40, 0, 40, 0, 45.81733, 10, False
1454500565, 40, 0, 40, 0, 43.93971, 10, False
1454500565, 40, 0, 40, 0, 44.56328, 10, False
1454500565, 40, 0, 40, 0, 45.20257, 10, False
1454500565, 40, 0, 40, 0, 46.90551, 10, False
1454500565, 40, 0, 40, 0, 48.23318, 10, False
1454500565, 40, 0, 40, 0, 49.00988, 10, False
1454500565, 40, 0, 40, 0, 49.71764, 10, False
1454500565, 40, 0, 40, 0, 51.53119, 10, False
1454500565, 40, 0, 40, 0, 54.31911, 10, False
1454500565, 40, 0, 40, 0, 57.64274, 10, False
1454500565, 40, 0, 40, 0, 62.24158, 10, False
1454500565, 40, 0, 40, 0, 63.98103, 10, False
1454500565, 40, 0, 40, 0, 64.26213, 10, False
1454500565, 40, 0, 40, 0, 64.71343, 10, False
1454500565, 40, 0, 40, 0, 65.06401, 10, False
1454500565, 40, 0, 40, 0, 64.65681, 10, False
1454500565, 40, 0, 40, 0, 65.83105, 10, False
1454500565, 40, 0, 40, 0, 67.3027, 10, False
1454500565, 40, 0, 40, 0, 65.93232, 10, False
1454500565, 40, 0, 40, 0, 62.78822, 10, False
1454500565, 40, 0, 40, 0, 59.96291, 10, False
1454500565, 40, 0, 40, 0, 57.43831, 10, False
1454500565, 40, 0, 40, 0, 50.25222, 10, False
1454500565, 40, 0, 33, 1, 42.6246, 10, True
1454500565, 40, 0, 33, 1, 38.61272, 10, False
1454500565, 40, 0, 33, 1, 36.38729, 10, False
1454500565, 40, 0, 33, 2, 36.69276, 10, False
1454500565, 40, 0, 33, 2, 38.23537, 10, False
1454500565, 40, 0, 33, 2, 38.79513, 10, False
1454500565, 40, 0, 40, 0, 45.81733, 10, False
1454500565, 40, 0, 40, 0, 43.93971, 10, False
1454500565, 40, 0, 40, 0, 44.56328, 10, False
1454500565, 40, 0, 40, 0, 45.20257, 10, False
1454500565, 40, 0, 40, 0, 46.90551, 10, False
